date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
04:53:12	867/867	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2010%20Jan%202020%2016:03:34%20GMT	https://www.newmystics.com/emerging.html	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/emerging.html	(from https://www.newmystics.com/news.html)
04:53:13	39726/39726	---M--	200	added ('OK')	image/jpeg	etag:%229b2e-477a31498435f%22	https://www.newmystics.com/images/JK_Poster_401_OPT.jpg	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/images/JK_Poster_401_OPT.jpg	(from https://www.newmystics.com/news.html)
04:53:13	2658/2658	---M--	200	added ('OK')	text/css	etag:%22a62-5fddd3afa95e9%22	https://www.newmystics.com/lit/simple_style.css	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/lit/simple_style.css	(from https://www.newmystics.com/lit/JonelAbellanosa.html)
04:53:13	14632/14632	---M--	200	added ('OK')	image/jpeg	etag:%223928-50efaf754e9cf%22	https://www.newmystics.com/images/JonelAbellanosa.jpg	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/images/JonelAbellanosa.jpg	(from https://www.newmystics.com/lit/JonelAbellanosa.html)
04:53:13	118727/118727	---M--	200	added ('OK')	application/pdf	etag:%221cfc7-5835a10c881ae%22	https://www.newmystics.com/documents/JonelAbellanosa-LuisChapter1ofNovel.pdf	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/documents/JonelAbellanosa-LuisChapter1ofNovel.pdf	(from https://www.newmystics.com/lit/JonelAbellanosa.html)
04:53:14	166694/166694	---M--	200	added ('OK')	application/pdf	etag:%2228b26-50efaf82e8f64%22	https://www.newmystics.com/documents/JonelAbellanosa-Eight%20Poems.pdf	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/documents/JonelAbellanosa-Eight%20Poems.pdf	(from https://www.newmystics.com/lit/JonelAbellanosa.html)
04:53:14	37093/37093	---M--	200	added ('OK')	image/jpeg	etag:%2290e5-63281393b3a98%22	https://www.newmystics.com/images/Alice_300w_2025OPT.jpg	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/images/Alice_300w_2025OPT.jpg	(from https://www.newmystics.com/lit/Alice.html)
04:53:14	117567/117567	---M--	200	added ('OK')	application/pdf	etag:%221cb3f-6110e6ce5b0cc%22	https://www.newmystics.com/documents/Alice-10Poems.pdf	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/documents/Alice-10Poems.pdf	(from https://www.newmystics.com/lit/Alice.html)
04:53:14	28407/28407	---M--	200	added ('OK')	image/jpeg	etag:%226ef7-4c1bc7d87eb7b%22	https://www.newmystics.com/images/RobertAnthony_300w.jpg	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/images/RobertAnthony_300w.jpg	(from https://www.newmystics.com/lit/RobertAnthony.html)
04:53:14	22369/22369	---M--	200	added ('OK')	application/pdf	etag:%225761-4c1bc7cc10af5%22	https://www.newmystics.com/documents/RobertAnthony-Poetry.pdf	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/documents/RobertAnthony-Poetry.pdf	(from https://www.newmystics.com/lit/RobertAnthony.html)
04:53:15	122622/122622	---M--	200	added ('OK')	image/jpeg	etag:%221defe-4ce02ce81c2dc%22	https://www.newmystics.com/images/JohnAtkinson.jpg	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/images/JohnAtkinson.jpg	(from https://www.newmystics.com/lit/JohnAtkinson.html)
04:53:15	64866/64866	---M--	200	added ('OK')	application/pdf	etag:%22fd62-50a98859807b3%22	https://www.newmystics.com/documents/JohnAtkinson-OnceUponAChristmas.pdf	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/documents/JohnAtkinson-OnceUponAChristmas.pdf	(from https://www.newmystics.com/lit/JohnAtkinson.html)
04:53:15	86383/86383	---M--	200	added ('OK')	application/pdf	etag:%221516f-4fbf8a2cb87d3%22	https://www.newmystics.com/documents/JohnAtkinson-UnspeakableBuggyRide.pdf	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/documents/JohnAtkinson-UnspeakableBuggyRide.pdf	(from https://www.newmystics.com/lit/JohnAtkinson.html)
04:53:16	73948/73948	---M--	200	added ('OK')	application/pdf	etag:%22120dc-4f8201de5ee58%22	https://www.newmystics.com/documents/JohnAtkinson-MamasBouquet.pdf	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/documents/JohnAtkinson-MamasBouquet.pdf	(from https://www.newmystics.com/lit/JohnAtkinson.html)
04:53:16	59994/59994	---M--	200	added ('OK')	application/pdf	etag:%22ea5a-4f29c447fa48d%22	https://www.newmystics.com/documents/JohnAtkinson-VoodooMan.pdf	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/documents/JohnAtkinson-VoodooMan.pdf	(from https://www.newmystics.com/lit/JohnAtkinson.html)
04:53:16	46708/46708	---M--	200	added ('OK')	application/pdf	etag:%22b674-4efa45a72bae6%22	https://www.newmystics.com/documents/JohnAtkinson-OleRuthAndTheRunawayPiano.pdf	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/documents/JohnAtkinson-OleRuthAndTheRunawayPiano.pdf	(from https://www.newmystics.com/lit/JohnAtkinson.html)
04:53:16	72700/72700	---M--	200	added ('OK')	application/pdf	etag:%2211bfc-4ce02cdd47bd6%22	https://www.newmystics.com/documents/JohnAtkinson-TrueActOfKindness.pdf	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/documents/JohnAtkinson-TrueActOfKindness.pdf	(from https://www.newmystics.com/lit/JohnAtkinson.html)
04:53:17	214579/214579	---M--	200	added ('OK')	application/pdf	etag:%2234633-61ef1686c2e95%22	https://www.newmystics.com/documents/JMAvril-PoemsForAugust.pdf	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/documents/JMAvril-PoemsForAugust.pdf	(from https://www.newmystics.com/lit/JeanMarieAvril.html)
04:53:17	49717/49717	---M--	200	added ('OK')	application/pdf	etag:%22c235-5b1436e8a4309%22	https://www.newmystics.com/documents/JMAvril-MadnessEssay.pdf	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/documents/JMAvril-MadnessEssay.pdf	(from https://www.newmystics.com/lit/JeanMarieAvril.html)
04:53:17	119614/119614	---M--	200	added ('OK')	application/pdf	etag:%221d33e-5a8fe155a7a8b%22	https://www.newmystics.com/documents/JMAvril-SongsOfSilverGirl.pdf	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/documents/JMAvril-SongsOfSilverGirl.pdf	(from https://www.newmystics.com/lit/JeanMarieAvril.html)
04:53:17	648147/648147	---M--	200	added ('OK')	application/pdf	etag:%229e3d3-5a29001ec2f40%22	https://www.newmystics.com/documents/JMAvril-THE_SEVENTH_DEATH.pdf	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/documents/JMAvril-THE_SEVENTH_DEATH.pdf	(from https://www.newmystics.com/lit/JeanMarieAvril.html)
04:53:17	65773/65773	---M--	200	added ('OK')	application/pdf	etag:%22100ed-59661d0e5af8c%22	https://www.newmystics.com/documents/JMAvril-Prose2018.pdf	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/documents/JMAvril-Prose2018.pdf	(from https://www.newmystics.com/lit/JeanMarieAvril.html)
04:53:18	43995/43995	---M--	200	added ('OK')	application/pdf	etag:%22abdb-589aa69d21311%22	https://www.newmystics.com/documents/JMAvril-SixPoems.pdf	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/documents/JMAvril-SixPoems.pdf	(from https://www.newmystics.com/lit/JeanMarieAvril.html)
04:53:18	95705/95705	---M--	200	added ('OK')	application/pdf	etag:%22175d9-58359fc07cbc8%22	https://www.newmystics.com/documents/JMAvril-6ShortStories.pdf	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/documents/JMAvril-6ShortStories.pdf	(from https://www.newmystics.com/lit/JeanMarieAvril.html)
04:53:18	106246/106246	---M--	200	added ('OK')	application/pdf	etag:%2219f06-579dc6ca31a7b%22	https://www.newmystics.com/documents/JMAvril-AquariusFragments.pdf	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/documents/JMAvril-AquariusFragments.pdf	(from https://www.newmystics.com/lit/JeanMarieAvril.html)
04:53:18	181804/181804	---M--	200	added ('OK')	application/pdf	etag:%222c62c-579dc6ca60886%22	https://www.newmystics.com/documents/JMAvril-SectsAndCults.pdf	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/documents/JMAvril-SectsAndCults.pdf	(from https://www.newmystics.com/lit/JeanMarieAvril.html)
04:53:19	116975/116975	---M--	200	added ('OK')	application/pdf	etag:%221c8ef-572143fd82477%22	https://www.newmystics.com/documents/JMAvril-ProsePoems.pdf	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/documents/JMAvril-ProsePoems.pdf	(from https://www.newmystics.com/lit/JeanMarieAvril.html)
04:53:19	110090/110090	---M--	200	added ('OK')	application/pdf	etag:%221ae0a-56d2403972c22%22	https://www.newmystics.com/documents/JMAvril-ThreeStories2.pdf	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/documents/JMAvril-ThreeStories2.pdf	(from https://www.newmystics.com/lit/JeanMarieAvril.html)
04:53:19	63318/63318	---M--	200	added ('OK')	application/pdf	etag:%22f756-567da02a056e3%22	https://www.newmystics.com/documents/JMAvril-7Poems.pdf	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/documents/JMAvril-7Poems.pdf	(from https://www.newmystics.com/lit/JeanMarieAvril.html)
04:53:19	77555/77555	---M--	200	added ('OK')	application/pdf	etag:%2212ef3-5651ac16114d4%22	https://www.newmystics.com/documents/JMAvril-9poems.pdf	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/documents/JMAvril-9poems.pdf	(from https://www.newmystics.com/lit/JeanMarieAvril.html)
04:53:19	123029/123029	---M--	200	added ('OK')	application/pdf	etag:%221e095-56119395f241b%22	https://www.newmystics.com/documents/JMAvril-ThreeWorks.pdf	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/documents/JMAvril-ThreeWorks.pdf	(from https://www.newmystics.com/lit/JeanMarieAvril.html)
04:53:20	90057/90057	---M--	200	added ('OK')	application/pdf	etag:%2215fc9-55a81dd091801%22	https://www.newmystics.com/documents/JMAvril-ThreeStories.pdf	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/documents/JMAvril-ThreeStories.pdf	(from https://www.newmystics.com/lit/JeanMarieAvril.html)
04:53:20	56766/56766	---M--	200	added ('OK')	application/pdf	etag:%22ddbe-552bb5db19c25%22	https://www.newmystics.com/documents/JMAvril-ThreeShortStories.pdf	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/documents/JMAvril-ThreeShortStories.pdf	(from https://www.newmystics.com/lit/JeanMarieAvril.html)
04:53:20	129816/129816	---M--	200	added ('OK')	application/pdf	etag:%221fb18-54c3140008464%22	https://www.newmystics.com/documents/JMAvril-FourShortStories.pdf	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/documents/JMAvril-FourShortStories.pdf	(from https://www.newmystics.com/lit/JeanMarieAvril.html)
04:53:20	167243/167243	---M--	200	added ('OK')	application/pdf	etag:%2228d4b-4ddf5a860c2a4%22	https://www.newmystics.com/documents/JMAvril-UsFirst03.pdf	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/documents/JMAvril-UsFirst03.pdf	(from https://www.newmystics.com/lit/JeanMarieAvril.html)
04:53:21	168892/168892	---M--	200	added ('OK')	application/pdf	etag:%22293bc-4d8d595b43484%22	https://www.newmystics.com/documents/JMAvril-UsFirst02.pdf	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/documents/JMAvril-UsFirst02.pdf	(from https://www.newmystics.com/lit/JeanMarieAvril.html)
04:53:21	192919/192919	---M--	200	added ('OK')	application/pdf	etag:%222f197-4d5ef652026f7%22	https://www.newmystics.com/documents/JMAvril-UsFirst01.pdf	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/documents/JMAvril-UsFirst01.pdf	(from https://www.newmystics.com/lit/JeanMarieAvril.html)
04:53:21	228954/228954	---M--	200	added ('OK')	application/pdf	etag:%2237e5a-480581e32d0f4%22	https://www.newmystics.com/documents/JMAvril-KingOfTerrorPart1.pdf	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/documents/JMAvril-KingOfTerrorPart1.pdf	(from https://www.newmystics.com/lit/JeanMarieAvril.html)
04:53:21	212298/212298	---M--	200	added ('OK')	application/pdf	etag:%2233d4a-496b1270c7d34%22	https://www.newmystics.com/documents/JMAvril-KingOfTerrorPart2.pdf	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/documents/JMAvril-KingOfTerrorPart2.pdf	(from https://www.newmystics.com/lit/JeanMarieAvril.html)
04:53:21	105966/105966	---M--	200	added ('OK')	application/pdf	etag:%2219dee-4bbd9a9d04b32%22	https://www.newmystics.com/documents/JMAvril-KingOfTerrorPart3.pdf	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/documents/JMAvril-KingOfTerrorPart3.pdf	(from https://www.newmystics.com/lit/JeanMarieAvril.html)
04:53:22	114365/114365	---M--	200	added ('OK')	application/pdf	etag:%221bebd-4bf022c88b356%22	https://www.newmystics.com/documents/JMAvril-KingOfTerrorPart4.pdf	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/documents/JMAvril-KingOfTerrorPart4.pdf	(from https://www.newmystics.com/lit/JeanMarieAvril.html)
04:53:22	106993/106993	---M--	200	added ('OK')	application/pdf	etag:%221a1f1-4c1bc4b994abc%22	https://www.newmystics.com/documents/JMAvril-KingOfTerrorPart5.pdf	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/documents/JMAvril-KingOfTerrorPart5.pdf	(from https://www.newmystics.com/lit/JeanMarieAvril.html)
04:53:22	108936/108936	---M--	200	added ('OK')	application/pdf	etag:%221a988-4c3f2889b415c%22	https://www.newmystics.com/documents/JMAvril-KingOfTerrorPart6.pdf	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/documents/JMAvril-KingOfTerrorPart6.pdf	(from https://www.newmystics.com/lit/JeanMarieAvril.html)
04:53:22	92787/92787	---M--	200	added ('OK')	application/pdf	etag:%2216a73-480581e6cfaec%22	https://www.newmystics.com/documents/JMAvril-KingOfTerrorSynopsis.pdf	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/documents/JMAvril-KingOfTerrorSynopsis.pdf	(from https://www.newmystics.com/lit/JeanMarieAvril.html)
04:53:22	64139/64139	---M--	200	added ('OK')	application/pdf	etag:%22fa8b-477a31c2779c5%22	https://www.newmystics.com/documents/JMAvril-TalesOfAnarchy3.pdf	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/documents/JMAvril-TalesOfAnarchy3.pdf	(from https://www.newmystics.com/lit/JeanMarieAvril.html)
04:53:23	58973/58973	---M--	200	added ('OK')	application/pdf	etag:%22e65d-477a31c0a31f3%22	https://www.newmystics.com/documents/JMAvril-TalesOfAnarchy2.pdf	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/documents/JMAvril-TalesOfAnarchy2.pdf	(from https://www.newmystics.com/lit/JeanMarieAvril.html)
04:53:23	55773/55773	---M--	200	added ('OK')	application/pdf	etag:%22d9dd-477a31bffa2d4%22	https://www.newmystics.com/documents/JMAvril-TalesOfAnarchy.pdf	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/documents/JMAvril-TalesOfAnarchy.pdf	(from https://www.newmystics.com/lit/JeanMarieAvril.html)
04:53:23	327188/327188	---M--	200	added ('OK')	application/pdf	etag:%224fe14-477a31bcb491b%22	https://www.newmystics.com/documents/JMAvril-SILVERGIRL01.pdf	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/documents/JMAvril-SILVERGIRL01.pdf	(from https://www.newmystics.com/lit/JeanMarieAvril.html)
04:53:23	233711/233711	---M--	200	added ('OK')	application/pdf	etag:%22390ef-477a31bdcfc30%22	https://www.newmystics.com/documents/JMAvril-SILVERGIRL02.pdf	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/documents/JMAvril-SILVERGIRL02.pdf	(from https://www.newmystics.com/lit/JeanMarieAvril.html)
04:53:24	326914/326914	---M--	200	added ('OK')	application/pdf	etag:%224fd02-477a31bf53708%22	https://www.newmystics.com/documents/JMAvril-SILVERGIRL03.pdf	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/documents/JMAvril-SILVERGIRL03.pdf	(from https://www.newmystics.com/lit/JeanMarieAvril.html)
04:53:24	49676/49676	---M--	200	added ('OK')	image/jpeg	etag:%22c20c-477a314857ef7%22	https://www.newmystics.com/images/EdBaker.jpg	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/images/EdBaker.jpg	(from https://www.newmystics.com/lit/EdBaker.html)
04:53:24	25413/25413	---M--	200	added ('OK')	image/jpeg	etag:%226345-477a314574b51%22	https://www.newmystics.com/images/EdBaker-inthiswind01_OPT.jpg	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/images/EdBaker-inthiswind01_OPT.jpg	(from https://www.newmystics.com/lit/EdBaker.html)
04:53:24	3375/3375	---M--	200	added ('OK')	text/html	etag:%22d2f-4bbebe7aba782%22	https://www.newmystics.com/lit/EdBaker_art.html	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/lit/EdBaker_art.html	(from https://www.newmystics.com/lit/EdBaker.html)
04:53:25	16086/16086	---M--	200	added ('OK')	image/jpeg	etag:%223ed6-477a3147ae03a%22	https://www.newmystics.com/images/EdBaker-RestPmscvr01_OPT.jpg	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/images/EdBaker-RestPmscvr01_OPT.jpg	(from https://www.newmystics.com/lit/EdBaker.html)
04:53:25	22851/22851	---M--	200	added ('OK')	image/jpeg	etag:%225943-477a314729b34%22	https://www.newmystics.com/images/EdBaker-moonset_350wOPT.jpg	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/images/EdBaker-moonset_350wOPT.jpg	(from https://www.newmystics.com/lit/EdBaker.html)
04:53:25	849839/849839	---M--	200	added ('OK')	application/pdf	etag:%22cf7af-480581da39666%22	https://www.newmystics.com/documents/EdBaker-HEXAPOEMS_II.pdf	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/documents/EdBaker-HEXAPOEMS_II.pdf	(from https://www.newmystics.com/lit/EdBaker.html)
04:53:25	377593/377593	---M--	200	added ('OK')	application/pdf	etag:%225c2f9-477a31a41f9ae%22	https://www.newmystics.com/documents/EdBaker-Neighbors1.pdf	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/documents/EdBaker-Neighbors1.pdf	(from https://www.newmystics.com/lit/EdBaker.html)
04:53:26	406676/406676	---M--	200	added ('OK')	application/pdf	etag:%2263494-477a31a68c6cd%22	https://www.newmystics.com/documents/EdBaker-Neighbors2.pdf	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/documents/EdBaker-Neighbors2.pdf	(from https://www.newmystics.com/lit/EdBaker.html)
04:53:26	288420/288420	---M--	200	added ('OK')	application/pdf	etag:%22466a4-477a31a7d8b0d%22	https://www.newmystics.com/documents/EdBaker-Neighbors3.pdf	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/documents/EdBaker-Neighbors3.pdf	(from https://www.newmystics.com/lit/EdBaker.html)
04:53:26	1362201/1362201	---M--	200	added ('OK')	application/pdf	etag:%2214c919-477a31ac9cdbd%22	https://www.newmystics.com/documents/EdBaker-Neighbors4.pdf	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/documents/EdBaker-Neighbors4.pdf	(from https://www.newmystics.com/lit/EdBaker.html)
04:53:26	212031/212031	---M--	200	added ('OK')	application/pdf	etag:%2233c3f-477a31adb1b47%22	https://www.newmystics.com/documents/EdBaker-Neighbors5.pdf	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/documents/EdBaker-Neighbors5.pdf	(from https://www.newmystics.com/lit/EdBaker.html)
04:53:27	168319/168319	---M--	200	added ('OK')	application/pdf	etag:%222917f-477a31aea9413%22	https://www.newmystics.com/documents/EdBaker-Neighbors6.pdf	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/documents/EdBaker-Neighbors6.pdf	(from https://www.newmystics.com/lit/EdBaker.html)
04:53:27	65253/65253	---M--	200	added ('OK')	image/jpeg	etag:%22fee5-529629b0614f2%22	https://www.newmystics.com/images/LanaBella.jpg	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/images/LanaBella.jpg	(from https://www.newmystics.com/lit/LanaBella.html)
04:53:27	67182/67182	---M--	200	added ('OK')	application/pdf	etag:%221066e-529629a45b434%22	https://www.newmystics.com/documents/LanaBella-Poems.pdf	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/documents/LanaBella-Poems.pdf	(from https://www.newmystics.com/lit/LanaBella.html)
04:53:27	15839/15839	---M--	200	added ('OK')	image/jpeg	etag:%223ddf-589aa8273b40e%22	https://www.newmystics.com/images/VolodymyrBilyk_300w.jpg	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/images/VolodymyrBilyk_300w.jpg	(from https://www.newmystics.com/lit/VolodymyrBilyk.html)
04:53:27	50067/50067	---M--	200	added ('OK')	application/pdf	etag:%22c393-589aa8153dd7f%22	https://www.newmystics.com/documents/VolodymyrBilyk-Poems.pdf	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/documents/VolodymyrBilyk-Poems.pdf	(from https://www.newmystics.com/lit/VolodymyrBilyk.html)
04:53:28	19466/19466	---M--	200	added ('OK')	image/jpeg	etag:%224c0a-5a2903baf1bd0%22	https://www.newmystics.com/images/Bil-Sabib_SYMBOLS_LINES_01.jpg	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/images/Bil-Sabib_SYMBOLS_LINES_01.jpg	(from https://www.newmystics.com/lit/VolodymyrBilyk.html)
04:53:28	12577/12577	---M--	200	added ('OK')	image/jpeg	etag:%223121-5a2903baec5e6%22	https://www.newmystics.com/images/Bil-Sabib_SYMBOLS_LINES_02.jpg	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/images/Bil-Sabib_SYMBOLS_LINES_02.jpg	(from https://www.newmystics.com/lit/VolodymyrBilyk.html)
04:53:28	16208/16208	---M--	200	added ('OK')	image/jpeg	etag:%223f50-5a2903baf1bd3%22	https://www.newmystics.com/images/Bil-Sabib_SYMBOLS_LINES_03.jpg	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/images/Bil-Sabib_SYMBOLS_LINES_03.jpg	(from https://www.newmystics.com/lit/VolodymyrBilyk.html)
04:53:28	17416/17416	---M--	200	added ('OK')	image/jpeg	etag:%224408-5a2903bb21d4e%22	https://www.newmystics.com/images/Bil-Sabib_SYMBOLS_LINES_04.jpg	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/images/Bil-Sabib_SYMBOLS_LINES_04.jpg	(from https://www.newmystics.com/lit/VolodymyrBilyk.html)
04:53:29	16896/16896	---M--	200	added ('OK')	image/jpeg	etag:%224200-5a2903bb2251f%22	https://www.newmystics.com/images/Bil-Sabib_SYMBOLS_LINES_05.jpg	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/images/Bil-Sabib_SYMBOLS_LINES_05.jpg	(from https://www.newmystics.com/lit/VolodymyrBilyk.html)
04:53:29	14677/14677	---M--	200	added ('OK')	image/jpeg	etag:%223955-5a2903bb26f56%22	https://www.newmystics.com/images/Bil-Sabib_SYMBOLS_LINES_06.jpg	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/images/Bil-Sabib_SYMBOLS_LINES_06.jpg	(from https://www.newmystics.com/lit/VolodymyrBilyk.html)
04:53:29	17365/17365	---M--	200	added ('OK')	image/jpeg	etag:%2243d5-5a2903bb5597c%22	https://www.newmystics.com/images/Bil-Sabib_SYMBOLS_LINES_07.jpg	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/images/Bil-Sabib_SYMBOLS_LINES_07.jpg	(from https://www.newmystics.com/lit/VolodymyrBilyk.html)
04:53:29	18188/18188	---M--	200	added ('OK')	image/jpeg	etag:%22470c-5a2903bb55974%22	https://www.newmystics.com/images/Bil-Sabib_SYMBOLS_LINES_08.jpg	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/images/Bil-Sabib_SYMBOLS_LINES_08.jpg	(from https://www.newmystics.com/lit/VolodymyrBilyk.html)
04:53:29	18539/18539	---M--	200	added ('OK')	image/jpeg	etag:%22486b-5a2903bb578ba%22	https://www.newmystics.com/images/Bil-Sabib_SYMBOLS_LINES_09.jpg	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/images/Bil-Sabib_SYMBOLS_LINES_09.jpg	(from https://www.newmystics.com/lit/VolodymyrBilyk.html)
04:53:30	18165/18165	---M--	200	added ('OK')	image/jpeg	etag:%2246f5-5a2903bb902fb%22	https://www.newmystics.com/images/Bil-Sabib_SYMBOLS_LINES_10.jpg	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/images/Bil-Sabib_SYMBOLS_LINES_10.jpg	(from https://www.newmystics.com/lit/VolodymyrBilyk.html)
04:53:30	188014/188014	---M--	200	added ('OK')	application/pdf	etag:%222de6e-477a31c8d81c9%22	https://www.newmystics.com/documents/MarinaBoccuzzi-GreyWidow.pdf	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/documents/MarinaBoccuzzi-GreyWidow.pdf	(from https://www.newmystics.com/lit/MarinaBoccuzzi.html)
04:53:31	147034/147034	---M--	200	added ('OK')	application/pdf	etag:%2223e5a-477a31c9aa8d2%22	https://www.newmystics.com/documents/MarinaBoccuzzi-LoreleiKiss.pdf	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/documents/MarinaBoccuzzi-LoreleiKiss.pdf	(from https://www.newmystics.com/lit/MarinaBoccuzzi.html)
04:53:31	5945/5945	---M--	200	added ('OK')	image/jpeg	etag:%221739-4bbdb4de9921b%22	https://www.newmystics.com/images/LouisBourgeois_OPT.jpg	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/images/LouisBourgeois_OPT.jpg	(from https://www.newmystics.com/lit/LouisBourgeois.html)
04:53:31	52264/52264	---M--	200	added ('OK')	application/pdf	etag:%22cc28-4c716b7758e48%22	https://www.newmystics.com/documents/LouisBourgeois-3Poems.pdf	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/documents/LouisBourgeois-3Poems.pdf	(from https://www.newmystics.com/lit/LouisBourgeois.html)
04:53:31	77616/77616	---M--	200	added ('OK')	application/pdf	etag:%2212f30-4bbdb4d46722a%22	https://www.newmystics.com/documents/LouisBourgeois-Poems.pdf	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/documents/LouisBourgeois-Poems.pdf	(from https://www.newmystics.com/lit/LouisBourgeois.html)
04:53:31	22313/22313	---M--	200	added ('OK')	image/jpeg	etag:%225729-4c910dbf1d659%22	https://www.newmystics.com/images/MichelleBowser.jpg	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/images/MichelleBowser.jpg	(from https://www.newmystics.com/lit/MichelleBowser.html)
04:53:32	116660/116660	---M--	200	added ('OK')	application/pdf	etag:%221c7b4-4c910dca4a012%22	https://www.newmystics.com/documents/MichelleBowser-JebsDilemma.pdf	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/documents/MichelleBowser-JebsDilemma.pdf	(from https://www.newmystics.com/lit/MichelleBowser.html)
